full_phrase,appliedOverrides,doNotApply,base_verb,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete past_yo,incomplete past_tú,incomplete past_usted,incomplete past_nosotros,incomplete past_vosotros,incomplete past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present subjective_yo,present subjective_tú,present subjective_usted,present subjective_nosotros,present subjective_vosotros,present subjective_ustedes,past subjective_yo,past subjective_tú,past subjective_usted,past subjective_nosotros,past subjective_vosotros,past subjective_ustedes,imperative positive_yo,imperative positive_tú,imperative positive_usted,imperative positive_nosotros,imperative positive_vosotros,imperative positive_ustedes,imperative negative_yo,imperative negative_tú,imperative negative_usted,imperative negative_nosotros,imperative negative_vosotros,imperative negative_ustedes,gerund,past participle,
"confesar",,,,"confeso","confesas","confesa","confesamos","confesáis","confesan","confesaba","confesabas","confesaba","confesábamos","confesabais","confesaban","confesé","confesaste","confesó","confesamos","confesasteis","confesaron","confesaré","confesarás","confesará","confesaremos","confesaréis","confesarán","confesaría","confesarías","confesaría","confesaríamos","confesaríais","confesarían","confese","confeses","confese","confesemos","confeséis","confesen","confesara","confesaras","confesara","confesáramos","confesarais","confesaran",,"confesa","confese","confesemos","confesad","confesen",,"confeses","confese","confesemos","confeséis","confesen","confesando","confesado"
"conocer","['v_cer']",,,"conozco","conoces","conoce","conocemos","conocéis","conocen","conocía","conocías","conocía","conocíamos","conocíais","conocían","conocí","conociste","conoció","conocimos","conocisteis","conocieron","conoceré","conocerás","conocerá","conoceremos","conoceréis","conocerán","conocería","conocerías","conocería","conoceríamos","conoceríais","conocerían","conozca","conozcas","conozca","conozcamos","conozcáis","conozcan","conociera","conocieras","conociera","conociéramos","conocierais","conocieran",,"conoce","conozca","conozcamos","conoced","conozcan",,"conozcas","conozca","conozcamos","conozcáis","conozcan","conociendo","conocido"
"conseguir","['guir', u'yendo', u'e:i', 'guir', u'yendo', u'stem_changing_ir_e:i']",,"seguir","consigo","consigues","consigue","conseguimos","conseguís","consiguen","conseguía","conseguías","conseguía","conseguíamos","conseguíais","conseguían","conseguí","conseguiste","consiguió","conseguimos","conseguisteis","consiguieron","conseguiré","conseguirás","conseguirá","conseguiremos","conseguiréis","conseguirán","conseguiría","conseguirías","conseguiría","conseguiríamos","conseguiríais","conseguirían","consiga","consigas","consiga","consigamos","consigáis","consigan","consiguiera","consiguieras","consiguiera","consiguiéramos","consiguierais","consiguieran",,"consigue","consiga","consigamos","conseguid","consigan",,"consigas","consiga","consigamos","consigáis","consigan","consiguyendo","conseguido"
"constituir","['uir', u'i2y', u'yendo']",,,"constituyo","constituyes","constituye","constituimos","constituís","constituyen","constituía","constituías","constituía","constituíamos","constituíais","constituían","constituí","constituíste","constituyó","constituímos","constituísteis","constituyeron","constituiré","constituirás","constituirá","constituiremos","constituiréis","constituirán","constituiría","constituirías","constituiría","constituiríamos","constituiríais","constituirían","constituya","constituyas","constituya","constituyamos","constituyáis","constituyan","constituyera","constituyeras","constituyera","constituyéramos","constituyerais","constituyeran",,"constituye","constituya","constituyamos","constituid","constituyan",,"constituyas","constituya","constituyamos","constituyáis","constituyan","constituyendo","constituido"
"construir","['uir', u'i2y', u'yendo']",,,"construyo","construyes","construye","construimos","construís","construyen","construía","construías","construía","construíamos","construíais","construían","construí","construíste","construyó","construímos","construísteis","construyeron","construiré","construirás","construirá","construiremos","construiréis","construirán","construiría","construirías","construiría","construiríamos","construiríais","construirían","construya","construyas","construya","construyamos","construyáis","construyan","construyera","construyeras","construyera","construyéramos","construyerais","construyeran",,"construye","construya","construyamos","construid","construyan",,"construyas","construya","construyamos","construyáis","construyan","construyendo","construido"
"contar","[u'o:ue', 'pres_sub_inf']",,,"cuento","cuentas","cuenta","contamos","contáis","cuentan","contaba","contabas","contaba","contábamos","contabais","contaban","conté","contaste","contó","contamos","contasteis","contaron","contaré","contarás","contará","contaremos","contaréis","contarán","contaría","contarías","contaría","contaríamos","contaríais","contarían","cuente","cuentes","cuente","contemos","contéis","cuenten","contara","contaras","contara","contáramos","contarais","contaran",,"cuenta","cuente","contemos","contad","cuenten",,"cuentes","cuente","contemos","contéis","cuenten","contando","contado"
"contener","[u'tener', u'go', u'e:ie', u'e_and_o', u'e2d']","['pres_sub_inf']","tener","contengo","contienes","contiene","contenemos","contenéis","contienen","contenía","contenías","contenía","conteníamos","conteníais","contenían","contuve","contuviste","contuvo","contuvimos","contuvisteis","contuvieron","contendré","contendrás","contendrá","contendremos","contendréis","contendrán","contendría","contendrías","contendría","contendríamos","contendríais","contendrían","contenga","contengas","contenga","contengamos","contengáis","contengan","contuviera","contuvieras","contuviera","contuviéramos","contuvierais","contuvieran",,"contén","contenga","contengamos","contened","contengan",,"contengas","contenga","contengamos","contengáis","contengan","conteniendo","contenido"
"contestar",,,,"contesto","contestas","contesta","contestamos","contestáis","contestan","contestaba","contestabas","contestaba","contestábamos","contestabais","contestaban","contesté","contestaste","contestó","contestamos","contestasteis","contestaron","contestaré","contestarás","contestará","contestaremos","contestaréis","contestarán","contestaría","contestarías","contestaría","contestaríamos","contestaríais","contestarían","conteste","contestes","conteste","contestemos","contestéis","contesten","contestara","contestaras","contestara","contestáramos","contestarais","contestaran",,"contesta","conteste","contestemos","contestad","contesten",,"contestes","conteste","contestemos","contestéis","contesten","contestando","contestado"
"continuar",,,,"continuo","continuas","continua","continuamos","continuáis","continuan","continuaba","continuabas","continuaba","continuábamos","continuabais","continuaban","continué","continuaste","continuó","continuamos","continuasteis","continuaron","continuaré","continuarás","continuará","continuaremos","continuaréis","continuarán","continuaría","continuarías","continuaría","continuaríamos","continuaríais","continuarían","continue","continues","continue","continuemos","continuéis","continuen","continuara","continuaras","continuara","continuáramos","continuarais","continuaran",,"continua","continue","continuemos","continuad","continuen",,"continues","continue","continuemos","continuéis","continuen","continuando","continuado"
"contribuir","['uir', u'i2y', u'yendo']",,,"contribuyo","contribuyes","contribuye","contribuimos","contribuís","contribuyen","contribuía","contribuías","contribuía","contribuíamos","contribuíais","contribuían","contribuí","contribuíste","contribuyó","contribuímos","contribuísteis","contribuyeron","contribuiré","contribuirás","contribuirá","contribuiremos","contribuiréis","contribuirán","contribuiría","contribuirías","contribuiría","contribuiríamos","contribuiríais","contribuirían","contribuya","contribuyas","contribuya","contribuyamos","contribuyáis","contribuyan","contribuyera","contribuyeras","contribuyera","contribuyéramos","contribuyerais","contribuyeran",,"contribuye","contribuya","contribuyamos","contribuid","contribuyan",,"contribuyas","contribuya","contribuyamos","contribuyáis","contribuyan","contribuyendo","contribuido"
"convencer","['c_cer']",,,"convenzo","convences","convence","convencemos","convencéis","convencen","convencía","convencías","convencía","convencíamos","convencíais","convencían","convencí","convenciste","convenció","convencimos","convencisteis","convencieron","convenceré","convencerás","convencerá","convenceremos","convenceréis","convencerán","convencería","convencerías","convencería","convenceríamos","convenceríais","convencerían","convenza","convenzas","convenza","convenzamos","convenzáis","convenzan","convenciera","convencieras","convenciera","convenciéramos","convencierais","convencieran",,"convence","convenza","convenzamos","convenced","convenzan",,"convenzas","convenza","convenzamos","convenzáis","convenzan","convenciendo","convencido"
"convenir","[u'e:ie', u'go', u'e2d', u'venir_irregular']",,"venir","conviengo","convienes","conviene","convenimos","convenís","convienen","convenía","convenías","convenía","conveníamos","conveníais","convenían","conviní","conviniste","convinió","convinimos","convinisteis","convinieron","convendré","convendrás","convendrá","convendremos","convendréis","convendrán","convendría","convendrías","convendría","convendríamos","convendríais","convendrían","convienga","conviengas","convienga","conviengamos","conviengáis","conviengan","conviniera","convinieras","conviniera","conviniéramos","convinierais","convinieran",,"conviene","convienga","conviengamos","convenid","conviengan",,"conviengas","convienga","conviengamos","conviengáis","conviengan","conveniendo","convenido"
"convertir","[u'e:ie']",,,"convierto","conviertes","convierte","convertimos","convertís","convierten","convertía","convertías","convertía","convertíamos","convertíais","convertían","convertí","convertiste","convertió","convertimos","convertisteis","convertieron","convertiré","convertirás","convertirá","convertiremos","convertiréis","convertirán","convertiría","convertirías","convertiría","convertiríamos","convertiríais","convertirían","convierta","conviertas","convierta","conviertamos","conviertáis","conviertan","convertiera","convertieras","convertiera","convertiéramos","convertierais","convertieran",,"convierte","convierta","conviertamos","convertid","conviertan",,"conviertas","convierta","conviertamos","conviertáis","conviertan","convertiendo","convertido"
"convocar","['car']",,,"convoco","convocas","convoca","convocamos","convocáis","convocan","convocaba","convocabas","convocaba","convocábamos","convocabais","convocaban","convoqué","convocaste","convocó","convocamos","convocasteis","convocaron","convocaré","convocarás","convocará","convocaremos","convocaréis","convocarán","convocaría","convocarías","convocaría","convocaríamos","convocaríais","convocarían","convoque","convoques","convoque","convoquemos","convoquéis","convoquen","convocara","convocaras","convocara","convocáramos","convocarais","convocaran",,"convoca","convoque","convoquemos","convocad","convoquen",,"convoques","convoque","convoquemos","convoquéis","convoquen","convocando","convocado"
"corregir","['gir', u'e_gir', u'e:i', u'stem_changing_ir_e:i']",,,"corrijo","corriges","corrige","corregimos","corregís","corrigen","corregía","corregías","corregía","corregíamos","corregíais","corregían","corregí","corregiste","corrigió","corregimos","corregisteis","corrigieron","corregiré","corregirás","corregirá","corregiremos","corregiréis","corregirán","corregiría","corregirías","corregiría","corregiríamos","corregiríais","corregirían","corrija","corrijas","corrija","corrijamos","corrijáis","corrijan","corrigiera","corrigieras","corrigiera","corrigiéramos","corrigierais","corrigieran",,"corrige","corrija","corrijamos","corregid","corrijan",,"corrijas","corrija","corrijamos","corrijáis","corrijan","corrigiendo","corregido"
"correr",,,,"corro","corres","corre","corremos","corréis","corren","corría","corrías","corría","corríamos","corríais","corrían","corrí","corriste","corrió","corrimos","corristeis","corrieron","correré","correrás","correrá","correremos","correréis","correrán","correría","correrías","correría","correríamos","correríais","correrían","corra","corras","corra","corramos","corráis","corran","corriera","corrieras","corriera","corriéramos","corrierais","corrieran",,"corre","corra","corramos","corred","corran",,"corras","corra","corramos","corráis","corran","corriendo","corrido"
"cortar",,,,"corto","cortas","corta","cortamos","cortáis","cortan","cortaba","cortabas","cortaba","cortábamos","cortabais","cortaban","corté","cortaste","cortó","cortamos","cortasteis","cortaron","cortaré","cortarás","cortará","cortaremos","cortaréis","cortarán","cortaría","cortarías","cortaría","cortaríamos","cortaríais","cortarían","corte","cortes","corte","cortemos","cortéis","corten","cortara","cortaras","cortara","cortáramos","cortarais","cortaran",,"corta","corte","cortemos","cortad","corten",,"cortes","corte","cortemos","cortéis","corten","cortando","cortado"
"costar","['3rd_only', u'o:ue', 'pres_sub_inf']",,,,,"cuesta",,,"cuestan",,,"costaba",,,"costaban",,,"costó",,,"costaron",,,"costará",,,"costarán",,,"costaría",,,"costarían",,,"cueste",,,"cuesten",,,"costara",,,"costaran",,,"cueste",,,"cuesten",,,"cueste",,,"cuesten","costando","costado"
"crecer","['v_cer']",,,"crezco","creces","crece","crecemos","crecéis","crecen","crecía","crecías","crecía","crecíamos","crecíais","crecían","crecí","creciste","creció","crecimos","crecisteis","crecieron","creceré","crecerás","crecerá","creceremos","creceréis","crecerán","crecería","crecerías","crecería","creceríamos","creceríais","crecerían","crezca","crezcas","crezca","crezcamos","crezcáis","crezcan","creciera","crecieras","creciera","creciéramos","crecierais","crecieran",,"crece","crezca","crezcamos","creced","crezcan",,"crezcas","crezca","crezcamos","crezcáis","crezcan","creciendo","crecido"
"creer","[u'eer', u'i2y', u'yendo']",,,"creo","crees","cree","creemos","creéis","creen","creía","creías","creía","creíamos","creíais","creían","creí","creíste","creyó","creímos","creísteis","creyeron","creeré","creerás","creerá","creeremos","creeréis","creerán","creería","creerías","creería","creeríamos","creeríais","creerían","crea","creas","crea","creamos","creáis","crean","creyera","creyeras","creyera","creyéramos","creyerais","creyeran",,"cree","crea","creamos","creed","crean",,"creas","crea","creamos","creáis","crean","creyendo","creido"
